"imdbId","name","year","genre","directorId","imdbRating","numOfVotesImdb","twitterRating","numOfVotesTwitter"
"tt1119646","The Hangover","2009","6","680846","3","712871","2","317"
"tt4116284","The Lego Batman Movie","2017","2","3021","2","130128","2","317"
"tt1285016","The Social Network","2010","5","399","3","618527","2","318"
"tt5715874","The Killing of a Sacred Deer","2017","4","487166","2","121422","2","320"
"tt2057392","Eye in the Sky","2015","2","4303","2","78594","2","320"
"tt1935859","Miss Peregrine's Home for Peculiar Children","2016","1","318","2","154315","2","322"
"tt1615160","The Foreigner","2017","2","132709","2","100034","2","322"
"tt1306980","50/50","2011","6","1349522","3","314085","2","324"
"tt2582496","Me and Earl and the Dying Girl","2015","6","4234","3","122201","2","326"
"tt0945513","Source Code","2011","2","1512910","3","481494","2","328"
"tt5649144","The Florida Project","2017","4","48918","3","93126","2","328"
"tt6343314","Creed II","2018","4","4023702","2","103238","2","329"
"tt2994190","Camp X-Ray","2014","4","972104","2","39088","2","329"
"tt3007512","The Water Diviner","2014","4","128","2","71061","2","332"
"tt1878870","The Edge of Seventeen","2016","6","2609807","2","102953","2","334"
"tt1748122","Moonrise Kingdom","2012","6","27572","3","316021","2","334"
"tt1206885","Rambo: Last Blood","2019","2","344496","2","80337","2","335"
"tt4572514","Patriots Day","2016","2","916","2","90309","2","338"
"tt4916630","Just Mercy","2019","5","2308774","3","43786","2","338"
"tt4209788","Molly's Game","2017","5","815070","2","139359","2","340"
"tt1126590","Big Eyes","2014","5","318","2","85085","2","340"
"tt2884206","I Origins","2014","4","2648685","2","114542","2","340"
"tt0206634","Children of Men","2006","1","190859","3","462181","2","341"
"tt6628394","Bad Times at the El Royale","2018","3","1206844","2","126728","2","341"
"tt2278871","Blue Is the Warmest Colour","2013","4","444244","3","137448","2","342"
"tt4123430","Fantastic Beasts: The Crimes of Grindelwald","2018","1","946734","2","218365","2","344"
"tt0335266","Lost in Translation","2003","6","1068","3","410574","2","344"
"tt6265828","A Ghost Story","2017","4","1108007","2","59999","2","345"
"tt1570728","Crazy, Stupid, Love","2011","6","720135","2","468464","2","346"
"tt1323594","Despicable Me","2010","10","719208","3","496738","2","347"
"tt1232829","21 Jump Street","2012","2","588087","2","507344","2","348"
"tt2170593","St. Vincent","2014","6","577647","2","95396","2","349"
"tt1020072","Selma","2014","5","1148550","3","85493","2","352"
"tt1714206","The Spectacular Now","2013","6","1242054","2","143539","2","357"
"tt0083658","Blade Runner","1982","2","631","3","687607","2","357"
"tt5462602","The Big Sick","2017","6","795290","3","119746","2","362"
"tt6499752","Upgrade","2018","2","1191481","3","155879","2","364"
"tt3203606","Trumbo","2015","5","5366","3","75867","2","365"
"tt1210166","Moneyball","2011","5","587955","3","364788","2","366"
"tt1318514","Rise of the Planet of the Apes","2011","2","1012501","3","493693","2","367"
"tt2527338","Star Wars: Episode IX - The Rise of Skywalker","2019","2","9190","2","361775","2","367"
"tt1365050","Beasts of No Nation","2015","4","1560977","3","73084","2","368"
"tt1219289","Limitless","2011","11","1139726","2","523798","2","369"
"tt5093026","Papillon","2017","1","1840064","2","52958","2","373"
"tt1343727","Dredd","2012","2","871428","2","249136","2","373"
"tt1536537","What Happened to Monday","2017","2","2482088","2","102663","2","373"
"tt6155172","Roma","2018","4","190859","3","138100","2","373"
"tt1981677","Pitch Perfect","2012","6","601337","2","274894","2","373"
"tt5083738","The Favourite","2018","5","487166","3","168941","2","379"
"tt5776858","Phantom Thread","2017","4","759","3","109898","2","381"
"tt1560747","The Master","2012","4","759","2","153456","2","382"
"tt1172049","Demolition","2015","2","885249","2","88343","2","386"
"tt0437086","Alita: Battle Angel","2019","2","1675","2","224252","2","386"
"tt1661199","Cinderella","2015","4","110","2","158844","2","388"
"tt1212450","Lawless","2012","3","384825","2","226609","2","390"
"tt1450321","Filth","2013","6","1580671","2","100990","2","392"
"tt0948470","The Amazing Spider-Man","2012","2","1989536","2","555150","2","393"
"tt1605783","Midnight in Paris","2011","6","95","3","384994","2","394"
"tt6294822","The Post","2017","4","229","2","133858","2","400"
"tt2334649","Fruitvale Station","2013","5","3363032","3","74987","2","401"
"tt7349662","BlacKkKlansman","2018","5","490","3","217739","2","401"
"tt1781922","No Escape","2015","2","235719","2","77714","2","404"
"tt2305051","Wild","2014","5","885249","2","119521","2","405"
"tt3778644","Solo: A Star Wars Story","2018","2","165","2","285601","2","413"
"tt3531824","Nerve","2016","1","1413364","2","114766","2","423"
"tt3322364","Concussion","2015","5","1481618","2","85916","2","423"
"tt2402927","Carol","2015","4","1331","2","114302","2","426"
"tt3521126","The Disaster Artist","2017","5","290556","2","136354","2","427"
"tt1322269","August: Osage County","2013","6","920274","2","84181","2","430"
"tt0443272","Lincoln","2012","5","229","2","242970","2","431"
"tt0118715","The Big Lebowski","1998","6","1053","3","725764","2","433"
"tt4276820","The Founder","2016","5","359387","2","122625","2","434"
"tt0116282","Fargo","1996","3","1053","3","611229","2","435"
"tt1228705","Iron Man 2","2010","2","269463","2","715390","2","436"
"tt4481414","Gifted","2017","4","1989536","3","98215","2","439"
"tt7668870","Searching","2018","4","3792134","3","138163","2","443"
"tt5726616","Call Me by Your Name","2017","4","345174","3","207164","2","443"
"tt3606756","Incredibles 2","2018","2","83348","3","245290","2","444"
"tt6105098","The Lion King","2019","1","269463","2","206441","2","446"
"tt1213641","First Man","2018","5","3227090","2","165472","2","456"
"tt1600196","The Drop","2014","3","1742427","2","141469","2","459"
"tt1051906","The Invisible Man","2020","4","1191481","2","154485","2","463"
"tt2660888","Star Trek Beyond","2016","2","510912","2","226034","2","478"
"tt3532216","American Made","2017","2","510731","2","156787","2","485"
"tt2671706","Fences","2016","4","243","2","96866","2","489"
"tt0810819","The Danish Girl","2015","5","393799","2","162329","2","490"
"tt1931533","Seven Psychopaths","2012","6","1732981","2","239554","2","493"
"tt3774114","Snowden","2016","5","231","2","136064","2","495"
"tt0144084","American Psycho","2000","6","366004","3","483838","2","495"
"tt3569230","Legend","2015","5","1338","2","156791","2","504"
"tt2397535","Predestination","2014","2","1294962","3","249985","2","508"
"tt1074638","Skyfall","2012","2","5222","3","626460","2","511"
"tt2719848","Everest","2015","2","466349","2","195350","2","516"
"tt1855199","End of Watch","2012","2","43742","3","226621","2","517"
"tt5580036","I, Tonya","2017","5","318916","3","178587","2","518"
"tt0443706","Zodiac","2007","3","399","3","457686","2","520"
"tt0371746","Iron Man","2008","2","269463","3","931286","2","520"
"tt1655441","The Age of Adaline","2015","4","1767218","2","153017","2","521"
"tt5700672","Train to Busan","2016","2","3613566","3","161634","2","521"
"tt4178092","The Gift","2015","4","249291","2","138396","2","522"
"tt1972591","King Arthur: Legend of the Sword","2017","2","5363","2","189952","2","522"
"tt0800369","Thor","2011","2","110","2","740126","2","522"
"tt6139732","Aladdin","2019","1","5363","2","222928","2","524"
"tt1276104","Looper","2012","2","426059","2","531335","2","525"
"tt1821694","RED 2","2013","2","661751","2","158966","2","533"
"tt1433811","Disconnect","2012","4","748066","3","72759","2","534"
"tt2692904","Locke","2013","4","1140275","2","134440","2","534"
"tt2277860","Finding Dory","2016","1","533691","2","237520","2","535"
"tt0780504","Drive","2011","3","716347","3","566229","2","536"
"tt4649466","Kingsman: The Golden Circle","2017","2","891216","2","269308","2","536"
"tt3488710","The Walk","2015","2","709","2","118984","2","536"
"tt2431286","Philomena","2013","5","1241","3","93633","2","539"
"tt1727388","The Way, Way Back","2013","6","711110","2","139549","2","540"
"tt3464902","The Lobster","2015","6","487166","2","215738","2","542"
"tt3553976","Captain Fantastic","2016","6","743671","3","186414","2","544"
"tt3316960","Still Alice","2014","4","922903","3","125720","2","546"
"tt1649419","The Impossible","2012","4","1291105","3","198498","2","547"
"tt1860357","Deepwater Horizon","2016","2","916","2","149903","2","548"
"tt3521164","Moana","2016","1","930261","3","267708","2","550"
"tt2404435","The Magnificent Seven","2016","2","298807","2","183627","2","554"
"tt1100089","Foxcatcher","2014","5","587955","2","133694","2","557"
"tt1371111","Cloud Atlas","2012","2","905152","2","343049","2","562"
"tt1327773","Lee Daniels' The Butler","2013","5","200005","2","107898","2","564"
"tt1707386","Les Misérables","2012","4","393799","3","306545","2","567"
"tt1821549","Nebraska","2013","1","668247","3","111674","2","578"
"tt0816442","The Book Thief","2013","4","1093053","3","126542","2","579"
"tt1772341","Wreck-It Ralph","2012","1","601781","3","376503","2","583"
"tt3640424","Allied","2016","2","709","2","139810","2","584"
"tt1790809","Pirates of the Caribbean: Dead Men Tell No Tales","2017","2","1650283","2","260003","2","592"
"tt0481499","The Croods","2013","1","761498","2","189373","2","593"
"tt6146586","John Wick: Chapter 3 - Parabellum","2019","2","821432","2","268668","2","594"
"tt4555426","Darkest Hour","2017","5","942504","2","169732","2","595"
"tt2704998","Game Night","2018","2","326246","2","204100","2","596"
"tt2005151","War Dogs","2016","5","680846","2","175467","2","600"
"tt1588173","Warm Bodies","2013","6","1349522","2","218291","2","610"
"tt1809398","Unbroken","2014","2","1401","2","147440","2","614"
"tt1390411","In the Heart of the Sea","2015","2","165","2","122099","2","616"
"tt1823672","Chappie","2015","2","88955","2","228342","2","624"
"tt2042568","Inside Llewyn Davis","2013","6","1054","3","138203","2","628"
"tt2361509","The Intern","2015","6","583600","2","217492","2","630"
"tt2381111","Brooklyn","2015","4","1259871","3","129788","2","632"
"tt2771200","Beauty and the Beast","2017","12","174374","2","270004","2","633"
"tt1392170","The Hunger Games","2012","2","2657","2","839453","2","645"
"tt1924429","Trance","2013","3","965","2","109296","2","661"
"tt0448115","Shazam!","2019","2","2497546","2","248685","2","663"
"tt1980929","Begin Again","2013","6","138809","2","142017","2","668"
"tt1911644","The Call","2013","3","26442","2","111853","2","670"
"tt1677720","Ready Player One","2018","2","229","3","362834","2","675"
"tt3079380","Spy","2015","2","82450","2","228269","2","675"
"tt3065204","The Conjuring 2","2016","9","1490123","2","223073","2","679"
"tt5095030","Ant-Man and the Wasp","2018","2","715636","2","303447","2","686"
"tt3450958","War for the Planet of the Apes","2017","2","716257","2","225662","2","691"
"tt2140373","Saving Mr. Banks","2013","5","359387","3","150696","2","699"
"tt2674426","Me Before You","2016","4","4824763","2","205645","2","700"
"tt1856101","Blade Runner 2049","2017","2","898288","3","453448","2","703"
"tt1502397","Bad Boys for Life","2020","2","4263190","2","122850","2","705"
"tt1959563","The Hitman's Bodyguard","2017","2","400850","2","184513","2","706"
"tt2080374","Steve Jobs","2015","5","965","2","152930","2","718"
"tt1790885","Zero Dark Thirty","2012","4","941","2","269724","2","725"
"tt5362988","Wind River","2017","3","792263","3","200176","2","735"
"tt1907668","Flight","2012","4","709","2","323375","2","737"
"tt2527336","Star Wars: Episode VIII - The Last Jedi","2017","2","426059","2","556814","2","739"
"tt2369135","Need for Speed","2014","2","915304","2","162080","2","741"
"tt1935179","Mud","2012","4","2158772","2","166688","2","742"
"tt2582782","Hell or High Water","2016","2","533284","3","201793","2","745"
"tt1517451","A Star Is Born","2018","4","177896","3","328025","2","748"
"tt4912910","Mission: Impossible - Fallout","2018","2","3160","3","287424","2","751"
"tt4925292","Lady Bird","2017","6","1950086","2","236600","2","755"
"tt0903624","The Hobbit: An Unexpected Journey","2012","1","1392","3","751988","2","761"
"tt3799694","The Nice Guys","2016","2","948","2","276089","2","774"
"tt1477834","Aquaman","2018","2","1490123","2","362858","2","781"
"tt1638355","The Man from U.N.C.L.E.","2015","2","5363","2","271028","2","788"
"tt2404463","The Heat","2013","2","82450","2","161466","2","788"
"tt2294449","22 Jump Street","2014","2","588087","2","343233","2","810"
"tt1179933","10 Cloverfield Lane","2016","2","870469","2","287775","2","820"
"tt1650554","Kick-Ass 2","2013","2","905592","2","253383","2","825"
"tt4425200","John Wick: Chapter 2","2017","2","821432","3","360569","2","831"
"tt2883512","Chef","2014","1","269463","2","193409","2","831"
"tt1213663","The World's End","2013","6","942367","2","258002","2","834"
"tt9243946","El Camino: A Breaking Bad Movie","2019","2","319213","2","179227","2","837"
"tt2334873","Blue Jasmine","2013","4","95","2","190795","2","843"
"tt3040964","The Jungle Book","2016","1","269463","2","257313","2","843"
"tt0790724","Jack Reacher","2012","2","3160","2","305930","2","845"
"tt2053463","Side Effects","2013","3","1752","2","179191","2","850"
"tt2310332","The Hobbit: The Battle of the Five Armies","2014","1","1392","2","469737","2","864"
"tt1872194","The Judge","2014","3","229694","2","176798","2","876"
"tt2140479","The Accountant","2016","2","640334","2","257639","2","876"
"tt5580390","The Shape of Water","2017","1","868219","2","364935","2","887"
"tt4160708","Don't Breathe","2016","3","1793079","2","218360","2","888"
"tt5727208","Uncut Gems","2019","3","1343394","2","212081","2","891"
"tt1355644","Passengers","2016","4","878763","2","346043","2","896"
"tt3385516","X-Men: Apocalypse","2016","2","1741","2","389713","2","902"
"tt4154664","Captain Marvel","2019","2","281396","2","432439","2","908"
"tt1790864","The Maze Runner","2014","2","1226871","2","413870","2","930"
"tt4550098","Nocturnal Animals","2016","4","1053530","3","234625","2","935"
"tt3183660","Fantastic Beasts and Where to Find Them","2016","1","946734","2","406060","2","938"
"tt1798684","Southpaw","2015","2","298807","2","215865","2","938"
"tt1453405","Monsters University","2013","1","768959","2","318809","2","939"
"tt6320628","Spider-Man: Far from Home","2019","2","1218281","3","315817","2","944"
"tt2584384","Jojo Rabbit","2019","6","169806","3","282483","2","948"
"tt1490017","The Lego Movie","2014","2","520488","3","322176","2","962"
"tt3397884","Sicario","2015","2","898288","3","367017","2","970"
"tt2381249","Mission: Impossible - Rogue Nation","2015","2","3160","2","339155","2","990"
"tt1840309","Divergent","2014","2","1139726","2","423089","2","993"
"tt3076658","Creed","2015","4","3363032","3","245235","2","995"
"tt2194499","About Time","2013","6","193485","3","297291","2","995"
"tt1587310","Maleficent","2014","2","834902","2","341753","2","1000"
"tt1596363","The Big Short","2015","5","570912","3","356767","2","1004"
"tt3896198","Guardians of the Galaxy Vol. 2","2017","2","348181","3","561622","2","1006"
"tt2820852","Furious 7","2015","2","1490123","2","356938","2","1022"
"tt3501632","Thor: Ragnarok","2017","2","169806","3","577954","2","1030"
"tt3682448","Bridge of Spies","2015","4","229","3","284918","2","1043"
"tt1817273","The Place Beyond the Pines","2012","3","161834","2","244339","2","1045"
"tt1091191","Lone Survivor","2013","2","916","3","264389","2","1058"
"tt6644200","A Quiet Place","2018","4","1024677","3","402251","2","1065"
"tt0455944","The Equalizer","2014","2","298807","2","330232","2","1080"
"tt0470752","Ex Machina","2014","4","307497","3","469531","2","1082"
"tt1690953","Despicable Me 2","2013","1","719208","2","367085","2","1092"
"tt3263904","Sully","2016","5","142","2","234405","2","1117"
"tt2024469","Non-Stop","2014","2","1429471","2","248716","2","1127"
"tt2250912","Spider-Man: Homecoming","2017","2","1218281","2","504378","2","1132"
"tt2379713","Spectre","2015","2","5222","2","381426","2","1136"
"tt1825683","Black Panther","2018","2","3363032","2","617143","2","1143"
"tt2911666","John Wick","2014","2","500610","2","531012","2","1176"
"tt0359950","The Secret Life of Walter Mitty","2013","6","1774","2","291472","2","1193"
"tt4972582","Split","2016","9","796117","2","417706","2","1194"
"tt0451279","Wonder Woman","2017","2","420941","2","544587","2","1215"
"tt2294629","Frozen","2013","1","1601644","2","567474","2","1232"
"tt5052448","Get Out","2017","9","1443502","3","485125","2","1270"
"tt1872181","The Amazing Spider-Man 2","2014","2","1989536","2","413789","2","1286"
"tt1905041","Fast & Furious 6","2013","2","510912","2","366201","2","1295"
"tt2103281","Dawn of the Planet of the Apes","2014","2","716257","3","409684","2","1312"
"tt0369610","Jurassic World","2015","2","1119880","2","575323","2","1325"
"tt2302755","Olympus Has Fallen","2013","2","298807","2","255302","2","1333"
"tt1723121","We're the Millers","2013","6","1098493","2","400938","2","1337"
"tt2179136","American Sniper","2014","2","142","2","435692","2","1345"
"tt0478970","Ant-Man","2015","2","715636","2","563137","2","1363"
"tt1211837","Doctor Strange","2016","2","220600","3","589966","2","1365"
"tt3890160","Baby Driver","2017","2","942367","3","432451","2","1421"
"tt2713180","Fury","2014","2","43742","3","421618","2","1428"
"tt2395427","Avengers: Age of Ultron","2015","2","923736","2","733128","2","1452"
"tt2802144","Kingsman: The Secret Service","2014","2","891216","3","585976","2","1505"
"tt2562232","Birdman or (The Unexpected Virtue of Ignorance)","2014","6","327944","3","574826","2","1519"
"tt1631867","Edge of Tomorrow","2014","2","510731","3","594499","2","1569"
"tt7131622","Once Upon a Time... In Hollywood","2019","6","233","3","534695","2","1595"
"tt1981115","Thor: The Dark World","2013","2","851930","2","589817","2","1609"
"tt1663662","Pacific Rim","2013","2","868219","2","463207","2","1636"
"tt1457767","The Conjuring","2013","9","1490123","3","438487","2","1642"
"tt2543164","Arrival","2016","4","898288","3","586718","2","1676"
"tt5013056","Dunkirk","2017","2","634240","3","545602","2","1777"
"tt1483013","Oblivion","2013","2","2676052","2","482830","2","1801"
"tt1951264","The Hunger Games: Catching Fire","2013","2","1349376","3","609750","2","1837"
"tt1800241","American Hustle","2013","3","751102","2","445407","2","1860"
"tt1343092","The Great Gatsby","2013","4","525303","2","473353","2","1928"
"tt1670345","Now You See Me","2013","3","504642","2","591882","2","2376"
"tt1300854","Iron Man 3","2013","2","948","2","748615","2","2408"
"tt0816711","World War Z","2013","2","286975","2","597138","2","2425"
"tt0770828","Man of Steel","2013","2","811583","2","685330","2","2680"
"tt1232200","That's My Boy","2012","6","1890845","2","90603","2","100"
"tt5304992","Set It Up","2018","6","768957","2","41767","2","101"
"tt5121816","The Bar","2017","6","407067","2","22321","2","101"
"tt2326612","The Captive","2014","3","382","2","30631","2","101"
"tt0413300","Spider-Man 3","2007","2","600","2","495517","2","101"
"tt4758646","War Machine","2017","6","2391575","2","41378","2","102"
"tt2401807","Rage","2014","2","2161247","1","23330","2","102"
"tt0493405","Chips","2017","2","1009277","2","42135","2","102"
"tt3387542","The Forest","2016","9","4941030","1","39847","2","102"
"tt1567437","The Voices","2014","6","2277869","2","52898","2","103"
"tt0407304","War of the Worlds","2005","1","229","2","413207","2","103"
"tt0938330","Silent Hill: Revelation","2012","14","1068186","1","60102","2","103"
"tt2105044","V/H/S","2012","9","1137264","2","56730","2","104"
"tt5862312","Verónica","2017","9","687042","2","35429","2","104"
"tt6000478","Roman J. Israel, Esq.","2017","3","319659","2","32530","2","104"
"tt5001718","Everything, Everything","2017","4","4907810","2","32504","2","104"
"tt2938956","The Transporter Refueled","2015","2","216214","1","38900","2","104"
"tt1748179","Red Lights","2012","4","181579","2","58301","2","104"
"tt6850820","Peppermint","2018","2","603628","2","53085","2","104"
"tt2318092","Endless Love","2014","4","275277","2","40146","2","104"
"tt0463854","28 Weeks Later","2007","2","294379","2","257351","2","105"
"tt7550000","Project Power","2020","2","1413364","2","64273","2","105"
"tt8544498","The Way Back","2020","4","640334","2","28446","2","105"
"tt1616195","J. Edgar","2011","5","142","2","121938","2","105"
"tt2011159","No Good Deed","2014","15","589284","2","18168","2","105"
"tt2279373","The SpongeBob Movie: Sponge Out of Water","2015","2","593610","2","48895","2","105"
"tt2638144","Ben-Hur","2016","2","67457","2","41264","2","106"
"tt1195478","The Five-Year Engagement","2012","6","831557","2","93189","2","106"
"tt0196229","Zoolander","2001","6","1774","2","244857","2","106"
"tt0319262","The Day After Tomorrow","2004","2","386","2","412449","2","106"
"tt2059171","13 Sins","2014","9","821844","2","33312","2","106"
"tt1486192","The Raven","2012","3","574625","2","82111","2","106"
"tt3276924","Heist","2015","2","1470993","2","27770","2","107"
"tt1748227","The Collection","2012","2","1729303","2","45345","2","107"
"tt5143226","12 Feet Deep","2017","9","1760759","2","11849","2","107"
"tt1712170","Alex Cross","2012","2","3418","1","32278","2","107"
"tt1894476","How I Live Now","2013","13","531817","2","28101","2","107"
"tt5726086","Insidious: The Last Key","2018","9","733263","2","51815","2","107"
"tt2333804","The Zero Theorem","2013","6","416","2","45157","2","107"
"tt2339741","The Woman in Black 2: Angel of Death","2014","4","2197777","1","26478","2","108"
"tt3553442","Whiskey Tango Foxtrot","2016","5","720135","2","49260","2","108"
"tt1014759","Alice in Wonderland","2010","1","318","2","381319","2","108"
"tt1976009","Victor Frankenstein","2015","4","6476","2","51952","2","108"
"tt1055369","Transformers: Revenge of the Fallen","2009","2","881","2","382079","2","108"
"tt2016940","Man of Tai Chi","2013","2","206","2","35435","2","109"
"tt3064298","Man Up","2015","6","1414582","2","48521","2","109"
"tt0993842","Hanna","2011","2","942504","2","189445","2","110"
"tt1881002","Maggie","2015","4","3918746","2","41738","2","111"
"tt11561866","Masameer the Movie","2020","10","8622744","2","1737","2","111"
"tt1971325","Automata","2014","2","2688320","2","54093","2","111"
"tt1814621","Admission","2013","6","919369","2","33208","2","111"
"tt0120755","Mission: Impossible II","2000","2","247","2","312393","2","111"
"tt1999995","Would You Rather","2012","9","1428946","2","37206","2","111"
"tt0438488","Terminator Salvation","2009","2","629334","2","342024","2","112"
"tt2752772","Sinister 2","2015","9","1164602","1","48154","2","112"
"tt1571234","Mortal Engines","2018","2","729514","2","105570","2","113"
"tt4799050","Rough Night","2017","6","3622659","1","46491","2","113"
"tt1336608","Rock of Ages","2012","6","788202","2","73374","2","113"
"tt4532826","Robin Hood","2018","2","1163264","1","63141","2","113"
"tt5503686","Hustlers","2019","6","1032521","2","81513","2","113"
"tt0119567","The Lost World: Jurassic Park","1997","2","229","2","376335","2","113"
"tt2345112","Parkland","2013","4","1481618","2","15069","2","114"
"tt4669986","Loving","2016","5","2158772","2","31542","2","114"
"tt4765284","Pitch Perfect 3","2017","6","2586324","2","55315","2","114"
"tt7343762","Good Boys","2019","1","1969144","2","59007","2","114"
"tt2450186","V/H/S/2","2013","9","844896","2","35866","2","115"
"tt1133985","Green Lantern","2011","2","132709","2","265367","2","115"
"tt2515034","The Gunman","2015","2","603628","2","38702","2","115"
"tt2515086","One Direction: This Is Us","2013","16","1041597","1","23471","2","115"
"tt1951181","The Immigrant","2013","4","336695","2","29598","2","115"
"tt0431021","The Possession","2012","9","97079","2","56769","2","115"
"tt0448157","Hancock","2008","2","916","2","441858","2","116"
"tt3247714","Survivor","2015","2","574625","2","31090","2","116"
"tt2493486","Last Knights","2015","2","1589546","2","38927","2","116"
"tt0356910","Mr. & Mrs. Smith","2005","2","510731","2","446825","2","116"
"tt2461150","Masterminds","2016","5","381478","2","49935","2","116"
"tt4139124","Keanu","2016","2","1534595","2","45361","2","117"
"tt1496422","The Paperboy","2012","3","200005","2","35687","2","117"
"tt1595656","To the Wonder","2012","4","517","2","27030","2","117"
"tt2243389","I'm So Excited!","2013","6","264","2","21797","2","117"
"tt2626350","Step Up All In","2014","4","2586324","2","32301","2","118"
"tt1311071","Kill Your Darlings","2013","5","1045865","2","35088","2","119"
"tt1837709","Winter's Tale","2014","4","326040","2","51892","2","119"
"tt4225622","The Babysitter","2017","6","629334","2","71755","2","119"
"tt7043012","Velvet Buzzsaw","2019","9","319659","2","53164","2","119"
"tt0458413","A Long Way Down","2014","6","154312","2","30901","2","119"
"tt7420342","Killerman","2019","2","1471703","1","3560","2","119"
"tt1991245","Chernobyl Diaries","2012","9","662086","1","63638","2","119"
"tt2172584","Maps to the Stars","2014","6","343","2","37825","2","119"
"tt2218003","Closed Circuit","2013","3","1259871","2","21555","2","120"
"tt1386588","The Other Guys","2010","2","570912","2","241066","2","121"
"tt1859650","To Rome With Love","2012","6","95","2","83921","2","121"
"tt1137450","Death Wish","2018","2","744834","2","63181","2","121"
"tt2452244","Isn't It Romantic","2019","6","833889","2","61742","2","121"
"tt2274648","Hellboy","2019","2","551076","1","76861","2","121"
"tt2702724","The Boss","2016","6","1229520","1","42488","2","122"
"tt3860916","Cargo","2017","4","3447602","2","36396","2","122"
"tt2910814","The Signal","2014","4","1827931","2","62200","2","122"
"tt2261331","Black Sea","2014","2","531817","2","34534","2","122"
"tt0385887","Motherless Brooklyn","2019","3","1570","2","40347","2","122"
"tt4781612","Imperium","2016","5","2495732","2","41890","2","123"
"tt3717252","Underworld: Blood Wars","2016","2","283816","2","69153","2","123"
"tt2531344","Blockers","2018","6","134224","2","70688","2","123"
"tt3332064","Pan","2015","1","942504","2","59977","2","123"
"tt6214928","1922","2017","3","1991847","2","52155","2","123"
"tt2400463","The Invitation","2015","4","476201","2","92347","2","123"
"tt2103217","Maniac","2012","9","451076","2","35005","2","123"
"tt1320253","The Expendables","2010","2","230","2","324063","2","123"
"tt3861390","Dumbo","2019","1","318","2","64795","2","123"
"tt5822564","The Kitchen","2019","2","75696","2","15404","2","123"
"tt3616916","The Wave","2015","4","1012385","2","33100","2","124"
"tt1791682","While We're Young","2014","6","876","2","46678","2","126"
"tt4547056","The Girl with All the Gifts","2016","2","1142073","2","54284","2","126"
"tt4566758","Mulan","2020","2","138927","2","82840","2","126"
"tt1327194","The Lucky One","2012","4","382956","2","100780","2","126"
"tt2967224","Hot Pursuit","2015","2","281945","1","48195","2","126"
"tt2072233","Sleepless","2017","2","2171633","2","29721","2","127"
"tt2771372","Veronica Mars: The Movie","2014","3","859432","2","50169","2","128"
"tt0349903","Ocean's Twelve","2004","3","1752","2","356323","2","128"
"tt1758595","Diana","2013","5","386570","2","19020","2","129"
"tt5033998","Charlie's Angels","2019","2","6969","1","55005","2","129"
"tt0401729","John Carter","2012","2","4056","2","253607","2","129"
"tt4680182","Colossal","2016","6","1443023","2","58383","2","130"
"tt2870708","Wish I Was Here","2014","6","103785","2","36508","2","130"
"tt0758752","Love & Other Drugs","2010","6","1880","2","179485","2","130"
"tt2091473","Promised Land","2012","4","1814","2","36276","2","130"
"tt7734218","Stuber","2019","2","236226","2","39594","2","131"
"tt4714782","Personal Shopper","2016","4","801","2","36125","2","131"
"tt1915581","Magic Mike","2012","6","1752","2","130677","2","131"
"tt0787474","The Boxtrolls","2014","1","820934","2","54084","2","131"
"tt1068680","Yes Man","2008","6","715636","2","333226","2","132"
"tt1596350","This Means War","2012","2","629334","2","175026","2","132"
"tt2402101","Dark Places","2015","3","660707","2","41835","2","132"
"tt5719748","Cold Pursuit","2019","2","596407","2","55915","2","134"
"tt11390036","A Fall from Grace","2020","4","1347153","2","10874","2","134"
"tt1308729","Bullet to the Head","2012","2","1353","2","47268","2","134"
"tt4971344","The Sisters Brothers","2018","3","2191","2","52122","2","134"
"tt2294677","In a World...","2013","6","1128572","2","30776","2","134"
"tt1764183","Arbitrage","2012","4","1906430","2","49649","2","135"
"tt1666801","The DUFF","2015","6","1847738","2","82791","2","135"
"tt8623904","Last Christmas","2019","6","82450","2","45811","2","135"
"tt1572315","Texas Chainsaw","2013","9","525141","1","45434","2","135"
"tt1611224","Abraham Lincoln: Vampire Hunter","2012","2","67457","2","148379","2","135"
"tt1037705","The Book of Eli","2010","2","400441","2","291342","2","136"
"tt2387499","Keeping Up with the Joneses","2016","2","609549","2","57119","2","136"
"tt5657846","Daddy's Home 2","2017","6","1890845","2","60894","2","136"
"tt4465564","Fifty Shades Darker","2017","4","1226","1","90962","2","136"
"tt1691916","Before I Fall","2017","4","1735543","2","45604","2","137"
"tt5638642","The Ritual","2017","9","1410159","2","76004","2","138"
"tt2231253","Wild Card","2015","2","922346","2","50771","2","138"
"tt2017020","The Smurfs 2","2013","1","331532","1","37662","2","138"
"tt1375670","Grown Ups","2010","6","240797","2","226780","2","139"
"tt1258972","The Man with the Iron Fists","2012","2","753526","1","60248","2","139"
"tt1478839","The Art of Racing in the Rain","2019","6","193508","3","23922","2","139"
"tt0837563","Pet Sematary","2019","9","1552637","2","80131","2","140"
"tt1291570","Solace","2015","3","4139472","2","55550","2","140"
"tt1527186","Melancholia","2011","4","1885","2","166741","2","140"
"tt1679335","Trolls","2016","1","593610","2","71459","2","140"
"tt1462758","Buried","2010","4","181579","2","148840","2","140"
"tt7545266","Like a Boss","2020","6","37708","1","8872","2","141"
"tt2167202","Getaway","2013","2","813309","1","23129","2","141"
